tag,episode,step,reward,throughput,normalized_throughput,timeout_rate,ip4-input,ip6-input,nat44-ed-in2out,nat44-ed-in2out-slowpath,arp-input,ip4-receive,ip4-mfib-forward-lookup,loop0-output
_fixed_all_32,4188,1,0.7269665714285715,5088766,0.7269665714285715,0,32,32,32,32,32,32,32,32
_fixed_all_32,4188,2,0.6700037142857143,4690026,0.6700037142857143,0,32,32,32,32,32,32,32,32
_fixed_all_32,4188,3,0.6775951428571428,4743166,0.6775951428571428,0,32,32,32,32,32,32,32,32
_fixed_all_32,4188,4,0.5362812857142857,3753969,0.5362812857142857,0,32,32,32,32,32,32,32,32
_fixed_all_32,4188,5,0.7241244285714286,5068871,0.7241244285714286,0,32,32,32,32,32,32,32,32
_fixed_all_32,4188,6,0.7057255714285714,4940079,0.7057255714285714,0,32,32,32,32,32,32,32,32
_fixed_all_32,4188,7,0.7026101428571428,4918271,0.7026101428571428,0,32,32,32,32,32,32,32,32
_fixed_all_32,4188,8,0.678711,4750977,0.678711,0,32,32,32,32,32,32,32,32
_fixed_all_32,4188,9,0.6624684285714286,4637279,0.6624684285714286,0,32,32,32,32,32,32,32,32
_fixed_all_32,4188,10,0.6980662857142858,4886464,0.6980662857142858,0,32,32,32,32,32,32,32,32
_fixed_all_32,4188,11,0.705023,4935161,0.705023,0,32,32,32,32,32,32,32,32
_fixed_all_32,4188,12,0.7051564285714286,4936095,0.7051564285714286,0,32,32,32,32,32,32,32,32
_fixed_all_32,4188,13,0.7033558571428571,4923491,0.7033558571428571,0,32,32,32,32,32,32,32,32
_fixed_all_32,4188,14,0.7060782857142858,4942548,0.7060782857142858,0,32,32,32,32,32,32,32,32
_fixed_all_32,4188,15,0.6153027142857143,4307119,0.6153027142857143,0,32,32,32,32,32,32,32,32
_fixed_all_32,4188,16,0.6856558571428572,4799591,0.6856558571428572,0,32,32,32,32,32,32,32,32
_fixed_all_32,4188,17,0.6904531428571429,4833172,0.6904531428571429,0,32,32,32,32,32,32,32,32
_fixed_all_32,4188,18,0.6824611428571429,4777228,0.6824611428571429,0,32,32,32,32,32,32,32,32
_fixed_all_32,4188,19,0.6920677142857142,4844474,0.6920677142857142,0,32,32,32,32,32,32,32,32
_fixed_all_32,4188,20,0.6931217142857143,4851852,0.6931217142857143,0,32,32,32,32,32,32,32,32
_fixed_all_32,4188,21,0.6847222857142857,4793056,0.6847222857142857,0,32,32,32,32,32,32,32,32
_fixed_all_32,4188,22,0.5969081428571429,4178357,0.5969081428571429,0,32,32,32,32,32,32,32,32
_fixed_all_32,4188,23,0.6616701428571429,4631691,0.6616701428571429,0,32,32,32,32,32,32,32,32
_fixed_all_32,4188,24,0.6689272857142857,4682491,0.6689272857142857,0,32,32,32,32,32,32,32,32
_fixed_all_64,4190,1,0.72745,5092150,0.72745,0,64,64,64,64,64,64,64,64
_fixed_all_64,4190,2,0.7539164285714286,5277415,0.7539164285714286,0,64,64,64,64,64,64,64,64
_fixed_all_64,4190,3,0.7547907142857143,5283535,0.7547907142857143,0,64,64,64,64,64,64,64,64
_fixed_all_64,4190,4,0.7535344285714286,5274741,0.7535344285714286,0,64,64,64,64,64,64,64,64
_fixed_all_64,4190,5,0.6743407142857143,4720385,0.6743407142857143,0,64,64,64,64,64,64,64,64
_fixed_all_64,4190,6,0.73162,5121340,0.73162,0,64,64,64,64,64,64,64,64
_fixed_all_64,4190,7,0.73582,5150740,0.73582,0,64,64,64,64,64,64,64,64
_fixed_all_64,4190,8,0.705855,4940985,0.705855,0,64,64,64,64,64,64,64,64
_fixed_all_64,4190,9,0.7375881428571428,5163117,0.7375881428571428,0,64,64,64,64,64,64,64,64
_fixed_all_64,4190,10,0.736179,5153253,0.736179,0,64,64,64,64,64,64,64,64
_fixed_all_64,4190,11,0.730118,5110826,0.730118,0,64,64,64,64,64,64,64,64
_fixed_all_64,4190,12,0.7279011428571428,5095308,0.7279011428571428,0,64,64,64,64,64,64,64,64
_fixed_all_64,4190,13,0.6564384285714285,4595069,0.6564384285714285,0,64,64,64,64,64,64,64,64
_fixed_all_64,4190,14,0.6920822857142858,4844576,0.6920822857142858,0,64,64,64,64,64,64,64,64
_fixed_all_64,4190,15,0.7058802857142857,4941162,0.7058802857142857,0,64,64,64,64,64,64,64,64
_fixed_all_64,4190,16,0.724622,5072354,0.724622,0,64,64,64,64,64,64,64,64
_fixed_all_64,4190,17,0.7258037142857143,5080626,0.7258037142857143,0,64,64,64,64,64,64,64,64
_fixed_all_64,4190,18,0.7251934285714285,5076354,0.7251934285714285,0,64,64,64,64,64,64,64,64
_fixed_all_64,4190,19,0.7264651428571428,5085256,0.7264651428571428,0,64,64,64,64,64,64,64,64
_fixed_all_64,4190,20,0.6441908571428572,4509336,0.6441908571428572,0,64,64,64,64,64,64,64,64
_fixed_all_64,4190,21,0.7209201428571429,5046441,0.7209201428571429,0,64,64,64,64,64,64,64,64
_fixed_all_64,4190,22,0.7180655714285714,5026459,0.7180655714285714,0,64,64,64,64,64,64,64,64
_fixed_all_64,4190,23,0.7228222857142858,5059756,0.7228222857142858,0,64,64,64,64,64,64,64,64
_fixed_all_64,4190,24,0.7270511428571429,5089358,0.7270511428571429,0,64,64,64,64,64,64,64,64
_fixed_all_128,4194,1,0.771386,5399702,0.771386,0,128,128,128,128,128,128,128,128
_fixed_all_128,4194,2,0.7700044285714286,5390031,0.7700044285714286,0,128,128,128,128,128,128,128,128
_fixed_all_128,4194,3,0.7687627142857143,5381339,0.7687627142857143,0,128,128,128,128,128,128,128,128
_fixed_all_128,4194,4,0.7708211428571429,5395748,0.7708211428571429,0,128,128,128,128,128,128,128,128
_fixed_all_128,4194,5,0.7717141428571429,5401999,0.7717141428571429,0,128,128,128,128,128,128,128,128
_fixed_all_128,4194,6,0.7568135714285714,5297695,0.7568135714285714,0,128,128,128,128,128,128,128,128
_fixed_all_128,4194,7,0.5460985714285714,3822690,0.5460985714285714,0,128,128,128,128,128,128,128,128
_fixed_all_128,4194,8,0.7279908571428572,5095936,0.7279908571428572,0,128,128,128,128,128,128,128,128
_fixed_all_128,4194,9,0.7018674285714286,4913072,0.7018674285714286,0,128,128,128,128,128,128,128,128
_fixed_all_128,4194,10,0.7530547142857142,5271383,0.7530547142857142,0,128,128,128,128,128,128,128,128
_fixed_all_128,4194,11,0.7468058571428572,5227641,0.7468058571428572,0,128,128,128,128,128,128,128,128
_fixed_all_128,4194,12,0.7478424285714286,5234897,0.7478424285714286,0,128,128,128,128,128,128,128,128
_fixed_all_128,4194,13,0.7381755714285714,5167229,0.7381755714285714,0,128,128,128,128,128,128,128,128
_fixed_all_128,4194,14,0.6904522857142857,4833166,0.6904522857142857,0,128,128,128,128,128,128,128,128
_fixed_all_128,4194,15,0.7462284285714286,5223599,0.7462284285714286,0,128,128,128,128,128,128,128,128
_fixed_all_128,4194,16,0.7415138571428571,5190597,0.7415138571428571,0,128,128,128,128,128,128,128,128
_fixed_all_128,4194,17,0.5886727142857143,4120709.0000000005,0.5886727142857143,0,128,128,128,128,128,128,128,128
_fixed_all_128,4194,18,0.6274934285714285,4392454,0.6274934285714285,0,128,128,128,128,128,128,128,128
_fixed_all_128,4194,19,0.5383848571428571,3768693.9999999995,0.5383848571428571,0,128,128,128,128,128,128,128,128
_fixed_all_128,4194,20,0.6952251428571429,4866576,0.6952251428571429,0,128,128,128,128,128,128,128,128
_fixed_all_128,4194,21,0.44437664013867706,4988019,0.7125741428571428,0.005363950054369316,128,128,128,128,128,128,128,128
_fixed_all_128,4194,22,0.5149160243742122,5187683,0.7410975714285715,0.004523630941087184,128,128,128,128,128,128,128,128
_fixed_all_128,4194,23,0.5333066983689378,5174809,0.7392584285714285,0.004119034604049814,128,128,128,128,128,128,128,128
_fixed_all_128,4194,24,0.5105510084838012,5174921,0.7392744285714286,0.004574468401752548,128,128,128,128,128,128,128,128
_fixed_all_192,4198,1,0.6859305714285714,4801514,0.6859305714285714,0,192,192,192,192,192,192,192,192
_fixed_all_192,4198,2,0.7803467142857143,5462427,0.7803467142857143,0,192,192,192,192,192,192,192,192
_fixed_all_192,4198,3,0.7780292857142858,5446205,0.7780292857142858,0,192,192,192,192,192,192,192,192
_fixed_all_192,4198,4,0.7702697142857143,5391888,0.7702697142857143,0,192,192,192,192,192,192,192,192
_fixed_all_192,4198,5,0.7588707142857143,5312095,0.7588707142857143,0,192,192,192,192,192,192,192,192
_fixed_all_192,4198,6,0.7415937142857143,5191156,0.7415937142857143,0,192,192,192,192,192,192,192,192
_fixed_all_192,4198,7,0.7417738571428572,5192417,0.7417738571428572,0,192,192,192,192,192,192,192,192
_fixed_all_192,4198,8,0.7377212857142857,5164049,0.7377212857142857,0,192,192,192,192,192,192,192,192
_fixed_all_192,4198,9,0.761571,5330997,0.761571,0,192,192,192,192,192,192,192,192
_fixed_all_192,4198,10,0.761729,5332103,0.761729,0,192,192,192,192,192,192,192,192
_fixed_all_192,4198,11,0.7587805714285715,5311464,0.7587805714285715,0,192,192,192,192,192,192,192,192
_fixed_all_192,4198,12,0.7631538571428571,5342077,0.7631538571428571,0,192,192,192,192,192,192,192,192
_fixed_all_192,4198,13,0.7475317142857143,5232722,0.7475317142857143,0,192,192,192,192,192,192,192,192
_fixed_all_192,4198,14,0.7620741428571428,5334519,0.7620741428571428,0,192,192,192,192,192,192,192,192
_fixed_all_192,4198,15,0.7575484285714286,5302839,0.7575484285714286,0,192,192,192,192,192,192,192,192
_fixed_all_192,4198,16,0.7454492857142857,5218145,0.7454492857142857,0,192,192,192,192,192,192,192,192
_fixed_all_192,4198,17,0.7571965714285714,5300376,0.7571965714285714,0,192,192,192,192,192,192,192,192
_fixed_all_192,4198,18,0.7551984285714286,5286389,0.7551984285714286,0,192,192,192,192,192,192,192,192
_fixed_all_192,4198,19,0.7547665714285714,5283366,0.7547665714285714,0,192,192,192,192,192,192,192,192
_fixed_all_192,4198,20,0.7561738571428571,5293217,0.7561738571428571,0,192,192,192,192,192,192,192,192
_fixed_all_192,4198,21,-0.1792023304935838,5281382,0.7544831428571429,0.018673709467014535,192,192,192,192,192,192,192,192
_fixed_all_192,4198,22,-0.16608693987619216,5293710,0.7562442857142857,0.01844662451180956,192,192,192,192,192,192,192,192
_fixed_all_192,4198,23,-0.14631766694336834,5323955,0.760565,0.01813765333886737,192,192,192,192,192,192,192,192
_fixed_all_192,4198,24,-0.1625548682828497,5307646,0.7582351428571429,0.01841580022279985,192,192,192,192,192,192,192,192
_fixed_all_256,4202,1,0.7813904285714286,5469733,0.7813904285714286,0,256,256,256,256,256,256,256,256
_fixed_all_256,4202,2,0.7834677142857143,5484274,0.7834677142857143,0,256,256,256,256,256,256,256,256
_fixed_all_256,4202,3,0.7879355714285714,5515549,0.7879355714285714,0,256,256,256,256,256,256,256,256
_fixed_all_256,4202,4,0.7931962857142857,5552374,0.7931962857142857,0,256,256,256,256,256,256,256,256
_fixed_all_256,4202,5,0.7888427142857143,5521899,0.7888427142857143,0,256,256,256,256,256,256,256,256
_fixed_all_256,4202,6,0.7534385714285714,5274070,0.7534385714285714,0,256,256,256,256,256,256,256,256
_fixed_all_256,4202,7,0.7850077142857143,5495054,0.7850077142857143,0,256,256,256,256,256,256,256,256
_fixed_all_256,4202,8,0.7880958571428571,5516671,0.7880958571428571,0,256,256,256,256,256,256,256,256
_fixed_all_256,4202,9,0.788171,5517197,0.788171,0,256,256,256,256,256,256,256,256
_fixed_all_256,4202,10,0.789636,5527452,0.789636,0,256,256,256,256,256,256,256,256
_fixed_all_256,4202,11,0.7872368571428572,5510658,0.7872368571428572,0,256,256,256,256,256,256,256,256
_fixed_all_256,4202,12,0.685145,4796015,0.685145,0,256,256,256,256,256,256,256,256
_fixed_all_256,4202,13,0.7903895714285715,5532727,0.7903895714285715,0,256,256,256,256,256,256,256,256
_fixed_all_256,4202,14,0.7883174285714286,5518222,0.7883174285714286,0,256,256,256,256,256,256,256,256
_fixed_all_256,4202,15,0.7908705714285714,5536094,0.7908705714285714,0,256,256,256,256,256,256,256,256
_fixed_all_256,4202,16,0.7696688571428572,5387682,0.7696688571428572,0,256,256,256,256,256,256,256,256
_fixed_all_256,4202,17,0.7818741428571429,5473119,0.7818741428571429,0,256,256,256,256,256,256,256,256
_fixed_all_256,4202,18,0.7813014285714286,5469110,0.7813014285714286,0,256,256,256,256,256,256,256,256
_fixed_all_256,4202,19,0.6970407552090838,4882595,0.6975135714285714,0.000009456324389751865,256,256,256,256,256,256,256,256
_fixed_all_256,4202,20,0.780771,5465397,0.780771,0,256,256,256,256,256,256,256,256
_fixed_all_256,4202,21,-0.5264982872740618,5361106,0.7658722857142857,0.02584741145976695,256,256,256,256,256,256,256,256
_fixed_all_256,4202,22,-0.5199786220437363,5373079,0.7675827142857143,0.025751226726589013,256,256,256,256,256,256,256,256
_fixed_all_256,4202,23,-0.5300031611486176,5369959,0.767137,0.02594280322297235,256,256,256,256,256,256,256,256
_fixed_all_256,4202,24,-0.5496121998499484,5251057,0.750151,0.025995263996998967,256,256,256,256,256,256,256,256
_train_checkpoint_5000_steps,4224,1,0.7813097142857143,5469168,0.7813097142857143,0,256,224,192,48,48,160,32,224
_train_checkpoint_5000_steps,4224,2,0.7746645714285715,5422652,0.7746645714285715,0,256,240,192,64,32,160,32,224
_train_checkpoint_5000_steps,4224,3,0.7699788571428572,5389852,0.7699788571428572,0,256,240,192,64,32,16,32,224
_train_checkpoint_5000_steps,4224,4,0.7619088571428572,5333362,0.7619088571428572,0,256,240,192,64,32,16,32,128
_train_checkpoint_5000_steps,4224,5,0.7720184285714285,5404129,0.7720184285714285,0,256,240,192,64,32,16,32,224
_train_checkpoint_5000_steps,4224,6,0.7541764285714285,5279235,0.7541764285714285,0,256,240,192,64,32,16,128,224
_train_checkpoint_5000_steps,4224,7,0.7518031428571429,5262622,0.7518031428571429,0,256,240,192,64,32,16,32,224
_train_checkpoint_5000_steps,4224,8,0.745747,5220229,0.745747,0,256,224,224,96,48,16,128,224
_train_checkpoint_5000_steps,4224,9,0.7441567142857143,5209097,0.7441567142857143,0,256,224,224,96,48,16,128,224
_train_checkpoint_5000_steps,4224,10,0.6545674285714286,4581972,0.6545674285714286,0,256,224,224,96,48,16,128,224
_train_checkpoint_5000_steps,4224,11,0.7575082857142857,5302558,0.7575082857142857,0,256,224,224,96,48,16,128,224
_train_checkpoint_5000_steps,4224,12,0.7649424285714286,5354597,0.7649424285714286,0,256,240,224,112,32,16,128,64
_train_checkpoint_5000_steps,4224,13,0.7597012857142857,5317909,0.7597012857142857,0,192,240,224,112,32,160,192,32
_train_checkpoint_5000_steps,4224,14,0.7521845714285714,5265292,0.7521845714285714,0,192,240,224,112,32,160,192,32
_train_checkpoint_5000_steps,4224,15,0.7724925714285714,5407448,0.7724925714285714,0,256,240,224,112,32,160,192,32
_train_checkpoint_5000_steps,4224,16,0.7292338571428572,5104637,0.7292338571428572,0,256,240,224,112,32,160,192,32
_train_checkpoint_5000_steps,4224,17,0.7200055714285715,5040039,0.7200055714285715,0,192,240,192,128,32,128,112,32
_train_checkpoint_5000_steps,4224,18,0.7336361428571428,5135453,0.7336361428571428,0,192,80,192,128,32,128,112,32
_train_checkpoint_5000_steps,4224,19,0.7258674285714286,5081072,0.7258674285714286,0,128,80,192,128,32,128,112,32
_train_checkpoint_5000_steps,4224,20,0.7173667142857143,5021567,0.7173667142857143,0,128,80,192,208,32,128,112,32
_train_checkpoint_5000_steps,4224,21,0.6486849686867859,5151137,0.7358767142857143,0.0017438349119785687,128,80,192,208,32,128,112,32
_train_checkpoint_5000_steps,4224,22,0.4321565324869246,4453074,0.6361534285714285,0.004079937921690079,32,80,192,208,32,128,112,32
_train_checkpoint_5000_steps,4224,23,0.4860969772925564,4591442,0.6559202857142857,0.003396466168434587,32,80,192,208,32,128,112,32
_train_checkpoint_5000_steps,4224,24,0.6253362020953687,5029823,0.7185461428571429,0.0018641988152354842,32,80,192,208,32,128,112,32
_train_checkpoint_55000_steps,4240,1,0.7513205714285714,5259244,0.7513205714285714,0,256,240,208,128,96,64,112,32
_train_checkpoint_55000_steps,4240,2,0.7413538571428572,5189477,0.7413538571428572,0,256,80,192,96,208,160,112,176
_train_checkpoint_55000_steps,4240,3,0.7569505714285715,5298654,0.7569505714285715,0,256,80,192,96,208,160,208,176
_train_checkpoint_55000_steps,4240,4,0.7581208571428572,5306846,0.7581208571428572,0,256,80,192,96,208,160,112,176
_train_checkpoint_55000_steps,4240,5,0.7554288571428571,5288002,0.7554288571428571,0,256,80,192,96,208,160,208,176
_train_checkpoint_55000_steps,4240,6,0.7620435714285714,5334305,0.7620435714285714,0,256,80,192,96,208,160,112,176
_train_checkpoint_55000_steps,4240,7,0.659401,4615807,0.659401,0,256,80,192,96,208,160,208,176
_train_checkpoint_55000_steps,4240,8,0.7127834285714286,4989484,0.7127834285714286,0,256,80,192,160,128,160,112,224
_train_checkpoint_55000_steps,4240,9,0.7651178571428572,5355825,0.7651178571428572,0,256,80,192,160,128,160,112,224
_train_checkpoint_55000_steps,4240,10,0.7662074285714285,5363452,0.7662074285714285,0,256,80,192,160,128,160,112,224
_train_checkpoint_55000_steps,4240,11,0.7198527142857143,5038969,0.7198527142857143,0,256,80,192,160,128,160,112,224
_train_checkpoint_55000_steps,4240,12,0.7605541428571428,5323879,0.7605541428571428,0,256,80,192,112,128,160,112,224
_train_checkpoint_55000_steps,4240,13,0.7368052857142857,5157637,0.7368052857142857,0,256,96,192,112,144,208,112,64
_train_checkpoint_55000_steps,4240,14,0.7575405714285715,5302784,0.7575405714285715,0,256,80,192,112,144,64,112,64
_train_checkpoint_55000_steps,4240,15,0.7581204285714286,5306843,0.7581204285714286,0,256,80,192,112,144,64,112,64
_train_checkpoint_55000_steps,4240,16,0.7518208571428572,5262746,0.7518208571428572,0,256,80,192,112,144,64,112,64
_train_checkpoint_55000_steps,4240,17,0.7392478571428571,5174735,0.7392478571428571,0,256,96,224,112,144,208,112,64
_train_checkpoint_55000_steps,4240,18,0.745409,5217863,0.745409,0,256,96,224,128,144,208,112,64
_train_checkpoint_55000_steps,4240,19,0.6645135714285715,4651595,0.6645135714285715,0,256,96,224,128,144,208,112,64
_train_checkpoint_55000_steps,4240,20,0.7489861428571428,5242903,0.7489861428571428,0,256,96,224,128,144,208,112,64
_train_checkpoint_55000_steps,4240,21,0.39623571570310623,5284491,0.7549272857142857,0.007173831400223589,256,96,224,128,144,208,112,64
_train_checkpoint_55000_steps,4240,22,0.7598767142857142,5319137,0.7598767142857142,0,256,240,224,128,96,64,48,64
_train_checkpoint_55000_steps,4240,23,0.7512598571428571,5258819,0.7512598571428571,0,192,240,224,128,96,64,48,64
_train_checkpoint_55000_steps,4240,24,0.6421506867919747,4615882,0.6594117142857143,0.0003452205498747913,192,240,224,128,96,64,48,64
_train_checkpoint_100000_steps,4246,1,0.7865084285714286,5505559,0.7865084285714286,0,256,240,256,128,96,64,112,32
_train_checkpoint_100000_steps,4246,2,0.7464182857142857,5224928,0.7464182857142857,0,256,48,192,128,208,208,208,176
_train_checkpoint_100000_steps,4246,3,0.7545191428571428,5281634,0.7545191428571428,0,256,128,192,64,208,208,224,176
_train_checkpoint_100000_steps,4246,4,0.747803,5234621,0.747803,0,256,80,192,64,208,208,224,176
_train_checkpoint_100000_steps,4246,5,0.7615427142857143,5330799,0.7615427142857143,0,256,80,192,64,208,208,224,176
_train_checkpoint_100000_steps,4246,6,0.7693175714285714,5385223,0.7693175714285714,0,256,80,192,64,208,208,224,176
_train_checkpoint_100000_steps,4246,7,0.7178354285714286,5024848,0.7178354285714286,0,256,128,240,64,208,208,224,176
_train_checkpoint_100000_steps,4246,8,0.7477451428571429,5234216,0.7477451428571429,0,256,128,192,64,208,160,224,176
_train_checkpoint_100000_steps,4246,9,0.7276702857142857,5093692,0.7276702857142857,0,256,128,192,64,208,160,224,176
_train_checkpoint_100000_steps,4246,10,0.7758847142857143,5431193,0.7758847142857143,0,256,128,192,64,208,160,224,176
_train_checkpoint_100000_steps,4246,11,0.7635224285714286,5344657,0.7635224285714286,0,256,128,192,64,208,160,224,176
_train_checkpoint_100000_steps,4246,12,0.7687285714285714,5381100,0.7687285714285714,0,256,128,192,128,208,160,224,176
_train_checkpoint_100000_steps,4246,13,0.7824038571428571,5476827,0.7824038571428571,0,256,256,256,128,208,64,112,224
_train_checkpoint_100000_steps,4246,14,0.7579737142857143,5305816,0.7579737142857143,0,256,256,256,128,208,64,112,224
_train_checkpoint_100000_steps,4246,15,0.7894155714285714,5525909,0.7894155714285714,0,256,256,256,128,208,64,112,224
_train_checkpoint_100000_steps,4246,16,0.7482918571428572,5238043,0.7482918571428572,0,256,256,256,128,208,64,112,224
_train_checkpoint_100000_steps,4246,17,0.7498282857142857,5248798,0.7498282857142857,0,256,256,192,128,208,64,112,224
_train_checkpoint_100000_steps,4246,18,0.7648141428571429,5353699,0.7648141428571429,0,256,80,256,128,208,64,112,224
_train_checkpoint_100000_steps,4246,19,0.7574481428571429,5302137,0.7574481428571429,0,256,80,256,128,208,64,112,64
_train_checkpoint_100000_steps,4246,20,0.634868832939136,4467321,0.6381887142857143,0.00006639762693156732,256,80,256,128,144,64,112,112
_train_checkpoint_100000_steps,4246,21,0.7567104125796638,5352820,0.7646885714285714,0.00015956317697815312,256,80,256,128,96,64,112,112
_train_checkpoint_100000_steps,4246,22,0.7560550263437715,5292894,0.7561277142857142,0.0000014537588388537403,192,240,256,128,96,64,48,32
_train_checkpoint_100000_steps,4246,23,0.726919692780338,5122040,0.73172,0.00009600614439324117,256,240,256,128,96,64,48,32
_train_checkpoint_100000_steps,4246,24,0.764835457233556,5353974,0.7648534285714286,0.00000035942675745307324,256,240,256,128,96,64,48,32
